obesity_class,Methanobrevibacter,Methanosphaera,Acidobacteriaceae_unclassified,Actinomyces,Varibaculum,Rothia,Bifidobacterium,Gardnerella,Adlercreutzia,Atopobium,Collinsella,Coriobacteriaceae_noname,Eggerthella,Gordonibacter,Olsenella,Slackia,Bacteroides,Bacteroidales_noname,Barnesiella,Coprobacter,Odoribacter,Parabacteroides,Porphyromonas,Alloprevotella,Paraprevotella,Prevotella,Alistipes,Granulicatella,Enterococcus,Lactobacillus,Leuconostoc,Weissella,Lactococcus,Streptococcus,Clostridium,Anaerococcus,Parvimonas,Peptoniphilus,Clostridiales_noname,Flavonifractor,Pseudoflavonifractor,Eubacterium,Anaerostipes,Blautia,Butyrivibrio,Coprococcus,Dorea,Lachnospiraceae_noname,Roseburia,Oscillibacter,Peptostreptococcaceae_noname,Peptostreptococcus,Anaerotruncus,Faecalibacterium,Ruminococcaceae_noname,Ruminococcus,Subdoligranulum,Catenibacterium,Coprobacillus,Erysipelotrichaceae_noname,Holdemania,Solobacterium,Turicibacter,Acidaminococcaceae_unclassified,Acidaminococcus,Phascolarctobacterium,Dialister,Megasphaera,Mitsuokella,Veillonella,Fusobacterium,Leptotrichiaceae_unclassified,Burkholderiales_noname,Oxalobacter,Parasutterella,Sutterella,Sutterellaceae_unclassified,Neisseria,Bilophila,Desulfovibrio,Campylobacter,Helicobacter,Citrobacter,Enterobacter,Escherichia,Klebsiella,Providencia,Aggregatibacter,Haemophilus,Brachyspira,Treponema,Akkermansia,Entamoeba,Archaeoglobaceae_unclassified,Methanocaldococcaceae_unclassified,Granulicella,Tropheryma,Brevibacterium,Corynebacterium,Dermatophilaceae_unclassified,Propionibacteriaceae_unclassified,Propionibacterium,Alloscardovia,Parascardovia,Scardovia,Enterorhabdus,Desulfurobacteriaceae_unclassified,Marinilabiliaceae_unclassified,Butyricimonas,Dysgonomonas,Capnocytophaga,Cellulophaga,Riemerella,Pedobacter,Sphingobacterium,Candidatus_Saccharibacteria_noname,Candidatus_Saccharibacteria_noname_unclassified,Chlamydophila,Chlorobium,Mucispirillum,Deinococcus,Thermus,Alicyclobacillus,Gemella,Staphylococcus,Abiotrophia,Pediococcus,Butyricicoccus,Clostridiaceae_noname,Clostridiales_Family_XIII_Incertae_Sedis_unclassified,Clostridiales_Family_XI_Incertae_Sedis_noname,Finegoldia,Anaerofustis,Lachnoanaerobaculum,Marvinbryantia,Oribacterium,Stomatobaculum,Halobacteroidaceae_unclassified,Allobaculum,Bulleidia,Eggerthia,Anaeroglobus,Megamonas,Selenomonas,Asticcacaulis,Caulobacter,Bartonella,Bordetella,Burkholderia,Cupriavidus,Lautropia,Comamonas,Candidatus_Zinderia,Gallionellaceae_unclassified,Chromobacterium,Arcobacter,Succinatimonas,Pseudoalteromonadaceae_unclassified,Spiribacter,Enterobacteriaceae_noname,Hafnia,Pantoea,Proteus,Raoultella,Shigella,Yersinia,Hahellaceae_unclassified,Halomonas,Actinobacillus,Pasteurella,Acinetobacter,Pseudomonas,Sinobacteraceae_unclassified,Sphaerochaeta,Pyramidobacter,Synergistes,Candidatus_Phytoplasma,Spiroplasma,Aspergillaceae_unclassified,Penicillium,Naumovozyma,Saccharomyces,Saccharomycetaceae_unclassified,Schizosaccharomyces,Giardia
1,0,0,0,0,0,0,0.41911,0,0.00161,0,0.27791,0,0.00275,0,0.0024,0,21.66734,0.0057,1.372,0.05235,0.79061,2.66591,0,0,0.52372,49.35572,3.50369,0,0,0,0,0,0,0,0.03787,0,0,0,0,0.02162,0.00554,3.15588,0.0024,0.36268,0.00525,1.95176,0.21275,0.11666,1.10831,0.3647,0,0,0.02711,4.59812,0.00468,0.44492,1.31603,0.91669,0,0,0.03921,0,0,0.00427,0,0,0,0,0.00509,0.00701,0,0,0.00303,0.00302,0.00343,2.90528,0,0,0.07025,0.21239,0,0,0,0,0,0,0,0,0,0,0,1.43558,0,0,0,0.00347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00377,0,0,0,0,0,0,0.00044,0.00487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00509,0,0,0,0,0,0,0,0,0,0,0,0
1,0.3091,0,0,0,0,0,0.13115,0,0.00263,0,0.27908,0,0,0,0.00881,0,16.04052,0.36553,4.97887,0.13687,0.95469,1.86986,0,0,2.00348,37.58893,4.4801,0,0,0,0,0,0,0.10919,0.02203,0,0,0,0,0,0.00857,1.76505,0,0.53116,0,0.28095,0.90894,0.34173,0.8395,0.17446,0.14999,0,0.11946,1.97319,0.00494,1.77391,16.35254,1.62767,0,0.24718,0.05863,0,0,0,0,0,0.00043,1.92111,0.52535,0.01327,0,0,0,0.02156,0,0.86911,0,0,0.02314,0,0,0,0,0,0.05713,0,0,0,0.01319,0,0,0.0882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01529,0,0,0,0,0,0,0,0,0.00538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.06666,0,0,0,0.00858,0,0.07587,0.02808,0,0,30.57792,0.10456,0,0,0.50151,3.05264,0.00809,0,0,0.00711,6.1001,0.00095,0,0,0,0,0,0.0099,1.64152,0,0,0,0.11471,0.10986,0.00395,9.14629,0.0128,1.31143,0.00498,0.42916,0.10366,0.30671,4.74501,0.40895,0.05623,0,0.02847,3.93291,0.02721,0.518,1.75421,0,0.00354,0.10883,0.05591,0,0.25894,0.00163,0,0,0,0,0.00957,0.00342,0,0,0,0,0,1.20986,0,0,0.02675,0,0.00329,0,0,0,32.76032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00041,0.04052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023,0,0,0,0,0,0,0,0,0.31875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1.71534,0,0.01168,0,0.29151,0,0.00021,0,0.00101,0,30.19247,0,0,0,0.26746,0.00362,0,0,0,0,3.8965,0.00446,0,0.01994,0.00842,0,0.05487,0.28006,0.06089,0,0,0,0,0.00936,0.02679,16.88237,0.06529,0.72684,0,2.40454,0.08511,0.49925,6.41125,0.44423,0.08472,0,0.0483,17.13411,0.00309,2.62642,6.03382,0,0.01737,0.15802,0.03941,0,0.02095,0,0.69897,2.54778,0,2.1539,0,0.567,0,0,0,0,0,1.69256,0,0,0,0,0,0,0,0,0.00398,0,0,0.00219,1.74434,0,0,0.04532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.06141,0,0,0,0,0,1.0233,0,0.01864,0,0.13682,0,0,0,0,0,28.52971,0.16214,2.95177,0.62545,0.30495,9.00926,0,0,0,0,7.86128,0,0,0,0,0,0,0.02474,0.26453,0,0,0,0,0.00342,0.00424,11.64474,0.02161,1.0061,0.01957,2.65043,0.40699,0.47907,9.24322,0.33196,0.03711,0,0.16865,4.86223,0.00958,5.78473,7.48682,0,0,0.51752,0.06437,0,0,0.00532,0,0,0,0.0172,0.00948,0.003,0,0,0.00281,0.03262,0.02804,3.75,0,0,0.37944,0.00256,0,0,0,0,0.01219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00096,0,0,0,0,0,0,0,0,0,0,0,0.01406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00948,0,0,0,0,0,0,0,0,0,0,0,0
1,0.44732,0.04446,0,0,0,0,0.28143,0,0.00373,0,0.39679,0,0,0,0.00218,0,7.43991,1.29703,3.29047,0.04745,0.73977,2.31664,0,0,0.78579,1.51073,7.06848,0,0,0,0.0226,0,0,0.0157,3.01521,0,0,0,0,0.00197,0.03341,10.54759,0.00796,0.47908,8.73782,0.31965,0.86933,0.43933,4.82462,0.42135,0.03421,0,0.46959,3.91592,0.02479,1.81056,22.42285,0,0,0.50717,0.0046,0,0,0.01305,0,0,0.01292,0,0.0392,0,0,0,0.01678,0.03654,0.00754,0.35728,0,0,0.01681,0.16927,0,0,0,0,1.98055,0,0,0,0.00884,0,0,12.66201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00324,0.00956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01529,0,0,0,0.04554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00371,0,0,0,0
0,0,0,0,0.00081,0,0.00477,0.50807,0,0.01678,0,0.28072,0,0.00274,0,0.0006,0,44.57424,2.10557,4.04974,0.03072,1.05383,4.39778,0,0,0,0,5.54463,0,0,0,0,0,0,0.11894,0.24799,0,0,0,0,0,0,2.43381,0.00561,0.36873,10.22024,1.20818,0.15068,0.22945,2.02733,0.07521,0.23714,0,0.11082,4.84359,0,6.48707,6.50577,0,0,0.00268,0.02079,0,0,0,0,0,0,0,0.01514,0.32681,0,0,0.00251,0.03042,0,0.00219,0.31637,0,0.38673,0.00191,0,0,0,0,0,0,0,0,0.01131,0,0,0.98418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00429,0,0.00561,0,0,0.00255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00516,0,0,0,0,0,0,0,0,0,0.03978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.67553,0,0,0,0,0,0.72428,0,0,0,0.20873,0,0,0,0.02081,0,4.47971,0.18065,0.42183,0.04083,0.27114,0.53427,0,0,0.40587,2.04899,1.15566,0,0,0.00263,0,0,0,0.01713,6.26011,0,0,0,0,0,0.00365,6.05872,0.03513,1.15017,4.54897,0.76601,0.59073,0.28271,0.53567,0.18866,0.10229,0,0.29459,6.19451,0.00869,4.74224,39.52844,0,0,2.01324,0.01509,0,0,0.00442,0,0,0,0,0.06531,0.03815,0.01199,0,0.00867,0.03011,0.0065,0.07873,0.11913,0,0.03239,0.00382,0.00265,0,0,0,0.0336,0,0,0,0.04487,0,0,13.98573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0077,0.01857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.26196,0,0,0,0,0.04198,0.019,0.00157,0,0,33.20239,0.0025,1.57734,0,0.16016,2.13488,0,0,0,0,3.75625,0,0,0,0,0,0,0.00268,2.68238,0,0,0,0.00678,0.01975,0.00806,13.71145,0.00793,2.79076,0.02141,4.19005,0.87183,0.22986,5.4377,0.09055,0.03882,0,0.03425,5.29809,0.00815,0.00043,14.81529,0,0,0.00089,0.3479,0,0,0,0,0,8.03284,0,0,0,0,0,0.04379,0,0.04113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1.23092,0,0.05752,0,0.67021,0,0,0,0,0.10098,41.87633,0,4.90502,0,0.47629,5.03749,0,0,0,0,8.33977,0,0,0,0,0,0,0.00111,0.25023,0,0,0,0,0.1613,0,14.98995,0.04049,1.72893,0,0,1.63977,0.5245,1.18692,1.08758,0.04614,0,0.02792,7.60718,0.01112,1.07917,4.17123,0,0.00075,0.07986,0.16127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01455,0,0,0,0.89818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.08104,0,0,0,0,0,0.11276,0,0,0,0.1043,0,0,0,0.00113,0,3.01333,0.0257,0.09557,0.06777,0.29424,0.54972,0,0,0.72609,54.74568,0.2693,0,0,0.05554,0,0,0,0.00709,0.53427,0,0,0,0,0,0,8.9167,0.00221,0.30413,17.26884,0.31131,0.27078,0.35627,0.63594,0.04828,0,0,0.02265,2.00203,0,0.94275,4.76582,0.42884,0,0.19441,0.00644,0,0,0,0.00802,0.34397,0.00088,1.03966,1.05678,0,0,0,0,0,0.00029,0,0.0534,0,0.10753,0.0685,0,0,0,0,0,0,0,0,0.00126,0.02028,0,0.10708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153,0,0,0,0,0,0.00767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5.75054,0,0,0.01148,0,0,7.71538,0,0.33693,0,7.84882,0,0.10389,0.04521,0,0,4.56209,0.61555,6.67405,0.06997,0.03622,0.71859,0.02948,0,0,0.0312,4.02337,0,0,0,0,0,0,0.02421,2.57936,0,0,0,0,0.08133,0.1198,9.15609,0.07375,2.89755,0.00887,3.64582,0.78169,0.76667,3.69135,2.27758,0.07507,0,0.62024,7.41593,0.17887,4.36705,15.54487,0,0,2.47288,0.29023,0.00059,0,0,0,0,0,0,0.00767,0,0.08295,0,0,0,0.00059,0.31795,0,0,1.40623,2.34444,0,0,0,0,0.12389,0,0,0,0,0,0,0,0,0,0.0041,0,0,0,0,0,0,0,0.00028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00569,0,0,0,0,0,0,0.00322,0.05807,0.00234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.14487,0.09043,0,0,0,0,2.44288,0,0,0,0.28896,0,0,0,0.04499,0,2.97379,0.08325,0.30874,0.0137,0.22066,0.69418,0,0,1.5565,2.28368,0.73636,0,0,0,0,0,0,0.05657,4.19178,0,0,0,0,0,0.00575,5.19475,0,0.61267,40.183,1.79234,0.69249,0.27938,0.66029,0.15471,0.13078,0,0.25149,3.7129,0.00366,7.04696,7.6073,0.12435,0,0.93796,0.01104,0,0.01554,0,0.94752,8.87594,0,0,0.04772,0.00433,0,0,0.00245,0.08525,0.00973,0.01744,0.02021,0,0.00665,0.15781,0.02369,0,0,0,0.011,0,0,0,0.01138,0.16807,0,0,0,0,0.02548,0.00651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01416,0,0,0,0,0,0,0,0,0.00579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.26855,0,0.03075,0,0.25979,0,0,0,0,0,47.62957,0.57559,0,0,0.91285,7.00801,0,0,0,0,6.95033,0,0,0,0,0,0,0.01711,0.05944,0,0,0,0.00139,0.03016,0.00535,2.5921,0.00859,0.4525,0.00339,0.30568,0.19979,0.42735,13.64014,0.82326,0.03501,0,0.06971,6.51256,0.00492,0.79182,2.30349,0,0,0.00213,0.01857,0,0,0.47602,5.50993,0,0,0,0.00894,0.0019,0,0,0,0,0,0,0,0,0.80733,0.00909,0,0,0,0,0.0905,1.13213,0,0,0,0,0,0,0,0,0,0.01829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1.18503,0,0.13325,0,0.13145,0,0.0205,0,0,0,25.71076,0.59276,1.93444,0.14839,0.73356,1.92284,0,0.00291,0,0.03202,8.12942,0.00158,0,1.52021,0,0,0,0.05516,0.08216,0,0,0,0,0.03414,0.0028,9.9372,0.15849,0.75656,0.02612,0.36005,0.2433,0.18351,2.91684,0.68045,0,0,0,8.13193,0.01099,6.4676,7.76184,0,0,0.00413,0.07553,0,0,0,0,0,4.46903,0,0.00844,0.08318,0,0,0.00786,0,0.00098,1.87408,0,0,0.36381,0.01025,0,0,0,0,0.10403,0,0,0,0.01139,0,0,0.45676,0,0,0,0.00575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00297,0,0,0,0,0,0,0,0,0,0,0,0,0,12.50823,0,0,0,0,0,0,0,0,0,0.00536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.18806,0,0,0,0,0.00652,2.19248,0,0.00555,0.00231,0.31498,0,0,0,0.00183,0,17.73434,0.35891,1.06655,0.12681,1.77467,15.84975,0,0,0,0.00593,6.84795,0.00431,0,0,0,0,0,0.55266,0.20484,0,0,0,0,0.01338,0.03065,9.70742,0.032,1.17088,0.01246,2.47284,0.83089,0.11159,2.29672,0.52397,0.13555,0,0.08939,8.00636,0.05375,0.72798,17.65672,0,0,1.97196,0.03985,0.00088,0.3297,0.01691,0,0,1.60225,0,0.02308,0.55275,0,0,0,0.16787,0,2.8486,0,0,0.01732,0.13445,0,0,0,0,0.31905,0,0,0,0.29144,0,0,0.52973,0,0,0,0.00787,0,0,0,0,0,0,0,0,0,0,0,0,0.0023,0,0,0,0,0,0,0,0,0,0,0,0.00856,0,0,0,0,0,0,0.00245,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00681,0.00517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,3.48691,0,0.057,0,0.2797,0,0,0,0,0,25.45893,0.48521,1.19945,1.44937,0.9699,18.65119,0,0,1.02724,0,11.99216,0,0,0,0,0,0,0.02422,0.52575,0,0,0,0.00333,0.00482,0.03413,5.40497,0.10525,0.80782,0.01632,0.53937,0.29137,0.20624,0.40162,1.56998,0.03096,0,0.15006,4.92167,0.0071,2.1715,3.48539,0,0,0.00721,0.00664,0,0,0,0,0,11.23147,0.0152,0.03163,0.01063,0,0,0.00148,0,0.00327,2.03089,0,0,0.75855,0.11124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00448,0,0.02345,0,0,0,0,0,0,0.00066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0.00061,0.30938,0,0,0,0.26114,0,0,0,0.00265,0,10.79922,0,0.03745,0,0.99393,0.98919,0,0,1.64824,17.24113,2.56197,0,0,0.50805,0,0,0,0.19507,0.03596,0,0,0,0.05156,0,0,9.44168,0.23353,1.85731,0.00904,24.04401,0.56358,0.33397,4.73264,0.01374,0,0,0.02542,7.2873,0,3.97786,5.59201,0.48889,0,0.72449,0.00679,0,0,0,0,3.91247,0,0.02339,0.02605,0.33052,0,0,0,0,0,0.14248,0.30611,0,0.12323,0,0,0,0,0.08454,0.02792,0.00218,0,0,0.03287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01771,0,0,0,0.00274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.02112,0.00606,0,0,0,0,1.50684,0,0,0,0.25269,0,0,0,0.00827,0,1.07139,0.0106,0.02685,0.01565,0.19066,0.15478,0.00236,0,0.42283,69.62883,0.07907,0,0,0.51177,0,0,0,0.05668,2.44441,0,0,0,0,0.00139,0.00399,1.04598,0,0.26078,0.30981,0.23165,0.52705,0.05793,0.50037,0.16248,0.03509,0,0.01518,3.78956,0.01059,1.06293,0.63602,0.26149,0,0.1908,0,0,0.01081,0,1.22561,0,7.76168,3.38659,1.95389,0,0,0,0,0,0,0,0.05851,0,0,0.01747,0,0,0,0,0,0,0,0,0.00194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00156,0,0,0,0.05341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1.26355,0,0.01269,0,0.32475,0,0,0,0,0,22.25663,0.15719,1.12122,0.10736,0.67583,1.46605,0.01011,0,0,0.08608,5.8453,0,0,0,0,0,0,0.02185,0.26791,0.00013,0.00107,0.00382,0.00191,0.01261,0.0127,15.95751,0.00867,1.81107,22.98677,0.69188,0.54648,0.23412,2.38772,0.62793,0.07189,0.00244,0.1334,2.04247,0.02198,5.56723,8.68789,0,0.06585,0.08269,0.06444,0.00462,0,0.00289,0,0.00338,0,0,0.0132,0.00161,0,0,0.00374,0.017,0.01259,0.86941,0,0,0.01476,0.10721,0,0,0,0,0.70594,0,0,0,0,0,0,2.5349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279,0,0,0,0,0,0,0,0,0,0,0,0.00489,0,0,0,0,0,0,0,0.04337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00078,0,0,0,0,0,0,0,0,0.00915,0,0,0,0,0,0,0,0,0,0,0.0066,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0.01234,0,0,0,0.10201,0,0.00903,0,0.11256,0,0,0,0.02191,0,3.72867,0,2.67203,0,2.18691,2.11465,0,0.00521,2.25257,18.13507,7.18515,0.00254,0.00654,0,0,0,0,0.23099,0.12927,0,0,0,0.74291,0.00384,0.05274,34.00045,0.0081,0.82706,0.01922,0.42793,0.52687,0.29302,1.90049,0.35589,0.45803,0,0.13768,4.66967,0.01041,1.39324,4.34218,1.27671,0,0.07435,0.04386,0,0.46904,0.10017,0.86912,0,4.47553,0,0.01847,0.08298,0,0,0.0178,0,0.04029,0.45408,0.23787,0,0.03952,0.55349,0,0,0.004,0.00897,1.72065,0,0,0,0.28855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056,0,0,0,0,0,0,0,0,0,0.00349,0,0,0,0,0,0,0,0,0.0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00063,0,0,0,0.11593,0,0,0,0,0.01708,0,0,0,0,0,0,0.00332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0.00043,0.16851,0,0.00624,0,0.44148,0,0,0,0.00095,0,14.97754,0.13774,5.07069,0.15908,0.87766,4.49929,0.01132,0,1.40989,35.81867,0.77613,0.00238,0,0,0,0,0.13476,0.22513,1.62212,0,0,0,0,0,0.00909,7.59304,0.07901,0.84436,0.05098,2.756,0.97265,0.94819,0.97403,0.11413,0.12088,0,0.10425,4.52997,0.00821,4.21771,8.48691,0,0.00024,0.90065,0.01385,0,0,0,0,0,0.00382,0,0.04322,0.05767,0,0,0.0161,0.04513,0.02832,0.39983,0,0,0.1612,0.00316,0.00407,0,0,0,0.03894,0,0,0,0.1235,0,0,0.00429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00572,0,0,0,0,0,0,0.00087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.94625,0.00866,0,0,1.0571,0,0.04829,0.08758,0.00056,0,24.1014,0.27708,7.1598,0.14291,1.09565,2.21112,0,0,0,5.07911,6.50233,0.00821,0,0,0.01376,0,0.03801,0.01469,1.09721,0,0,0,0,0.01303,0.01143,5.17763,0.08491,1.65636,0.03146,1.36174,3.57228,1.17228,1.54173,0.29236,0,0,0.09886,2.99039,0.00526,3.64594,14.12992,0,0.0009,0.01682,0.08004,0,0,0.01597,0,0,0.00051,0,0.03627,0,0,0,0.00282,0.00162,0.0044,4.01957,0,0,0.34229,0,0,0,0,0,0.13993,0,0,0,0,0,0,9.48383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00246,0,0,0,0,0,0,0,0,0,0,0,0.00448,0,0,0,0,0,0,0,0.12541,0,0,0,0.00051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00357,0.00329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02792,0.01209,0,0,0,0,0,0,0,0,0,0,0,0
